# Fitted Temperatures:
# Downstream (K): 1790.5	1.1
# Upstream (K): 1821.0	3.0
# 
# Datacolumns:
# wavelength(nm)	DS_data	DS_fit
8.013942812151478847e+02 8.032410314859997925e+03 7.976922036066244800e+03
8.016558540492842440e+02 8.042993279430869734e+03 7.990017088114086619e+03
8.019174245134439616e+02 8.033782413944129985e+03 8.003120699516282912e+03
8.021789926063630674e+02 8.054896933070594969e+03 8.016232856154610090e+03
8.024405583267770226e+02 8.027032229421082775e+03 8.029353543896459996e+03
8.027021216734223117e+02 8.103907211301218922e+03 8.042482748595136400e+03
8.029636826450343960e+02 8.116235586542242345e+03 8.055620456089674008e+03
8.032252412403490780e+02 8.107149666704755873e+03 8.068766652205080391e+03
8.034867974581027283e+02 8.168895348680048301e+03 8.081921322752348715e+03
8.037483512970309221e+02 8.099200830272232452e+03 8.095084453528498670e+03
8.040099027558698026e+02 8.131699323616011498e+03 8.108256030316649230e+03
8.042714518333556271e+02 8.191548709073590544e+03 8.121436038886105962e+03
8.045329985282241978e+02 8.209263915894902311e+03 8.134624464992401045e+03
8.047945428392119993e+02 8.073128766781815102e+03 8.147821294377386039e+03
8.050560847650548340e+02 8.139023357333705462e+03 8.161026512769193687e+03
8.053176243044891862e+02 8.124424053229121455e+03 8.174240105882502576e+03
8.055791614562511995e+02 8.215320511938483833e+03 8.187462059418370700e+03
8.058406962190770173e+02 8.261202163665002445e+03 8.200692359064416451e+03
8.061022285917033514e+02 8.191271700837764001e+03 8.213930990494967773e+03
8.063637585728661179e+02 8.267420571073607789e+03 8.227177939370905733e+03
8.066252861613016876e+02 8.250808870505499726e+03 8.240433191339923724e+03
8.068868113557469997e+02 8.235766670154900567e+03 8.253696732036509275e+03
8.071483341549378565e+02 8.334465132607530904e+03 8.266968547081991346e+03
8.074098545576111974e+02 8.204486049644057857e+03 8.280248622084627641e+03
8.076713725625033931e+02 8.328019633552707091e+03 8.293536942639702829e+03
8.079328881683509280e+02 8.313550145346915087e+03 8.306833494329503083e+03
8.081944013738906278e+02 8.295449514295953122e+03 8.320138262723488879e+03
8.084559121778590907e+02 8.343051398794354100e+03 8.333451233378265897e+03
8.087174205789928010e+02 8.303983302696186001e+03 8.346772391837657779e+03
8.089789265760284707e+02 8.384926186631377277e+03 8.360101723632846188e+03
8.092404301677030389e+02 8.330568512784378981e+03 8.373439214282352623e+03
8.095019313527532177e+02 8.482375406927378208e+03 8.386784849292138460e+03
8.097634301299157187e+02 8.508937955747589513e+03 8.400138614155639516e+03
8.100249264979277086e+02 8.448378905658237272e+03 8.413500494353880640e+03
8.102864204555254446e+02 8.475311294020568312e+03 8.426870475355457529e+03
8.105479120014466616e+02 8.401941348826610920e+03 8.440248542616694976e+03
8.108094011344277305e+02 8.441459560610299377e+03 8.453634681581612313e+03
8.110708878532057042e+02 8.457463896079316328e+03 8.467028877682083476e+03
8.113323721565179767e+02 8.367936400635460814e+03 8.480431116337838830e+03
8.115938540431012598e+02 8.464682353793128641e+03 8.493841382956481539e+03
8.118553335116928338e+02 8.533839776774864731e+03 8.507259662933678555e+03
8.121168105610298653e+02 8.466659733119267912e+03 8.520685941653149712e+03
8.123782851898495210e+02 8.600941195140354466e+03 8.534120204486673174e+03
8.126397573968888537e+02 8.620013406756526820e+03 8.547562436794241876e+03
8.129012271808851438e+02 8.586523657326521061e+03 8.561012623924054424e+03
8.131626945405760125e+02 8.592339725541804000e+03 8.574470751212726100e+03
8.134241594746986266e+02 8.711530286779201560e+03 8.587936803985096049e+03
8.136856219819900389e+02 8.651883693439118360e+03 8.601410767554481936e+03
8.139470820611878707e+02 8.591810482790950118e+03 8.614892627222703595e+03
8.142085397110298572e+02 8.658608217465653070e+03 8.628382368280130322e+03
8.144699949302530513e+02 8.620771204014592513e+03 8.641879976005739081e+03
8.147314477175949605e+02 8.651010589523604722e+03 8.655385435667165439e+03
8.149928980717936611e+02 8.652713942987227711e+03 8.668898732520794510e+03
8.152543459915860922e+02 8.680348742052288799e+03 8.682419851811806438e+03
8.155157914757101025e+02 8.710920933671653984e+03 8.695948778774225502e+03
8.157772345229035409e+02 8.739170187232870376e+03 8.709485498631032897e+03
8.160386751319040286e+02 8.795660456073906971e+03 8.723029996594133991e+03
8.163001133014490733e+02 8.847868063160263773e+03 8.736582257864512940e+03
8.165615490302768649e+02 8.897995045965131794e+03 8.750142267632274525e+03
8.168229823171247972e+02 8.908056225649826956e+03 8.763710011076667797e+03
8.170844131607310601e+02 8.852422749944715179e+03 8.777285473366129736e+03
8.173458415598331612e+02 8.806509852947456238e+03 8.790868639658472603e+03
8.176072675131694041e+02 8.846268794250674546e+03 8.804459495100742060e+03
8.178686910194774100e+02 8.853404076581129630e+03 8.818058024829531860e+03
8.181301120774954825e+02 8.876396569976981482e+03 8.831664213970780111e+03
8.183915306859612429e+02 8.833353019525477066e+03 8.845278047640031218e+03
8.186529468436132220e+02 8.822313093737968302e+03 8.858899510942386769e+03
8.189143605491891549e+02 8.890502724835807385e+03 8.872528588972629223e+03
8.191757718014274587e+02 8.945761707099658452e+03 8.886165266815258292e+03
8.194371805990663233e+02 8.985001494151976658e+03 8.899809529544483667e+03
8.196985869408435974e+02 9.031216802168020877e+03 8.913461362224432378e+03
8.199599908254980392e+02 9.014307316097656440e+03 8.927120749909106962e+03
